IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.41,,,,,,11.41,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,LBR,Liberia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.44,,,,,,11.44,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.46,,,,,,11.46,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MLI,Mali,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.47,,,,,,11.47,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MWI,Malawi,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.48,,,,,,11.48,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.49,,,,,,11.49,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.52,,,,,,11.52,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.52,,,,,,11.52,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,LBR,Liberia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.54,,,,,,11.54,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.54,,,,,,11.54,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GMB,Gambia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.57,,,,,,11.57,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.57,,,,,,11.57,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.57,,,,,,11.57,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,BWA,Botswana,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.59,,,,,,11.59,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,IND,India,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.59,,,,,,11.59,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MUS,Mauritius,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.59,,,,,,11.59,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.59,,,,,,11.59,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.59,,,,,,11.59,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SWZ,Eswatini,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.60,,,,,,11.6,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.61,,,,,,11.61,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,HUN,Hungary,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.61,,,,,,11.61,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.61,,,,,,11.61,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.61,,,,,,11.61,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.63,,,,,,11.63,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MLI,Mali,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.66,,,,,,11.66,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.68,,,,,,11.68,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.70,,,,,,11.7,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.71,,,,,,11.71,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,TGO,Togo,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.73,,,,,,11.73,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GIN,Guinea,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.74,,,,,,11.74,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.74,,,,,,11.74,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.76,,,,,,11.76,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.76,,,,,,11.76,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,COM,Comoros,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.77,,,,,,11.77,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.78,,,,,,11.78,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,AGO,Angola,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.80,,,,,,11.8,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,EST,Estonia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.80,,,,,,11.8,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.80,,,,,,11.8,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.80,,,,,,11.8,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NER,Niger,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.81,,,,,,11.81,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,TCD,Chad,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.83,,,,,,11.83,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.83,,,,,,11.83,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,KEN,Kenya,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.84,,,,,,11.84,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.84,,,,,,11.84,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AMR,Americas,Country,GRD,Grenada,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.87,,,,,,11.87,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.88,,,,,,11.88,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MLI,Mali,Year,2000,false,Sex,Male,MLE,,,,,,,,,,11.89,,,,,,11.89,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.91,,,,,,11.91,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.93,,,,,,11.93,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NAM,Namibia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,11.95,,,,,,11.95,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SEN,Senegal,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.96,,,,,,11.96,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,11.97,,,,,,11.97,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NER,Niger,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.00,,,,,,12,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GIN,Guinea,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.01,,,,,,12.01,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.02,,,,,,12.02,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GHA,Ghana,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.03,,,,,,12.03,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.07,,,,,,12.07,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,BEN,Benin,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.08,,,,,,12.08,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.08,,,,,,12.08,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.09,,,,,,12.09,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,GEO,Georgia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.10,,,,,,12.1,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AMR,Americas,Country,HTI,Haiti,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.10,,,,,,12.1,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.11,,,,,,12.11,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.11,,,,,,12.11,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AMR,Americas,Country,GUY,Guyana,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.12,,,,,,12.12,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.14,,,,,,12.14,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AMR,Americas,Country,HTI,Haiti,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.15,,,,,,12.15,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,LSO,Lesotho,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.15,,,,,,12.15,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NER,Niger,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.16,,,,,,12.16,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,SRB,Serbia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.16,,,,,,12.16,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.18,,,,,,12.18,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.18,,,,,,12.18,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.19,,,,,,12.19,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AMR,Americas,Country,HTI,Haiti,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.19,,,,,,12.19,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,SVK,Slovakia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.19,,,,,,12.19,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.20,,,,,,12.2,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.20,,,,,,12.2,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.20,,,,,,12.2,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.21,,,,,,12.21,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SYC,Seychelles,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.21,,,,,,12.21,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,TON,Tonga,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.21,,,,,,12.21,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GMB,Gambia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.23,,,,,,12.23,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,COM,Comoros,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.26,,,,,,12.26,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.26,,,,,,12.26,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,RUS,Russian Federation,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.26,,,,,,12.26,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.27,,,,,,12.27,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,BGR,Bulgaria,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.30,,,,,,12.3,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.32,,,,,,12.32,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.33,,,,,,12.33,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,LTU,Lithuania,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.35,,,,,,12.35,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.35,,,,,,12.35,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.36,,,,,,12.36,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.40,,,,,,12.4,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.41,,,,,,12.41,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.41,,,,,,12.41,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.43,,,,,,12.43,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,UGA,Uganda,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.44,,,,,,12.44,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.44,,,,,,12.44,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.45,,,,,,12.45,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.47,,,,,,12.47,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GAB,Gabon,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.50,,,,,,12.5,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.52,,,,,,12.52,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SEN,Senegal,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.52,,,,,,12.52,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.54,,,,,,12.54,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.57,,,,,,12.57,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.61,,,,,,12.61,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.61,,,,,,12.61,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.62,,,,,,12.62,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.63,,,,,,12.63,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.63,,,,,,12.63,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.63,,,,,,12.63,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,12.63,,,,,,12.63,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.64,,,,,,12.64,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MRT,Mauritania,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,12.65,,,,,,12.65,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.66,,,,,,12.66,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,POL,Poland,Year,2000,false,Sex,Male,MLE,,,,,,,,,,12.66,,,,,,12.66,,,EN,2020-12-04 00:00:00
